"code","billable","short_desc","long_desc","three_digit","major","sub_chapter","chapter"
"9032",TRUE,"Injury radial vessels","Injury to radial blood vessels","903","Injury to blood vessels of upper extremity","Injury To Blood Vessels","Injury And Poisoning"
"9033",TRUE,"Injury ulnar vessels","Injury to ulnar blood vessels","903","Injury to blood vessels of upper extremity","Injury To Blood Vessels","Injury And Poisoning"
"9034",TRUE,"Injury palmar artery","Injury to palmar artery","903","Injury to blood vessels of upper extremity","Injury To Blood Vessels","Injury And Poisoning"
"9035",TRUE,"Injury finger vessels","Injury to digital blood vessels","903","Injury to blood vessels of upper extremity","Injury To Blood Vessels","Injury And Poisoning"
"9038",TRUE,"Injury arm vessels NEC","Injury to other specified blood vessels of upper extremity","903","Injury to blood vessels of upper extremity","Injury To Blood Vessels","Injury And Poisoning"
"9039",TRUE,"Injury arm vessel NOS","Injury to unspecified blood vessel of upper extremity","903","Injury to blood vessels of upper extremity","Injury To Blood Vessels","Injury And Poisoning"
"904",FALSE,"Injury to blood vessels of lower extremity and unspecified sites","Injury to blood vessels of lower extremity and unspecified sites","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"9040",TRUE,"Inj common femoral arter","Injury to common femoral artery","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"9041",TRUE,"Inj superfic femoral art","Injury to superficial femoral artery","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"9042",TRUE,"Injury femoral vein","Injury to femoral veins","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"9043",TRUE,"Injury saphenous vein","Injury to saphenous veins","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"9044",FALSE,"Popliteal blood vessels","Popliteal blood vessels","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"90440",TRUE,"Inj popliteal vessel NOS","Injury to popliteal vessel(s), unspecified","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"90441",TRUE,"Injury popliteal artery","Injury to popliteal artery","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"90442",TRUE,"Injury popliteal vein","Injury to popliteal vein","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"9045",FALSE,"Tibial blood vessels","Tibial blood vessels","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"90450",TRUE,"Injury tibial vessel NOS","Injury to tibial vessel(s), unspecified","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"90451",TRUE,"Inj anter tibial artery","Injury to anterior tibial artery","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"90452",TRUE,"Inj anterior tibial vein","Injury to anterior tibial vein","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"90453",TRUE,"Inj post tibial artery","Injury to posterior tibial artery","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"90454",TRUE,"Inj post tibial vein","Injury to posterior tibial vein","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"9046",TRUE,"Inj deep plantar vessel","Injury to deep plantar blood vessels","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"9047",TRUE,"Injury leg vessels NEC","Injury to other specified blood vessels of lower extremity","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"9048",TRUE,"Injury leg vessel NOS","Injury to unspecified blood vessel of lower extremity","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"9049",TRUE,"Blood vessel injury NOS","Injury to blood vessels of unspecified site","904","Injury to blood vessels of lower extremity and unspecified sites","Injury To Blood Vessels","Injury And Poisoning"
"905",FALSE,"Late effects of musculoskeletal and connective tissue injuries","Late effects of musculoskeletal and connective tissue injuries","905","Late effects of musculoskeletal and connective tissue injuries","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9050",TRUE,"Late effec skull/face fx","Late effect of fracture of skull and face bones","905","Late effects of musculoskeletal and connective tissue injuries","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9051",TRUE,"Late eff spine/trunk fx","Late effect of fracture of spine and trunk without mention of spinal cord lesion","905","Late effects of musculoskeletal and connective tissue injuries","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9052",TRUE,"Late effect arm fx","Late effect of fracture of upper extremities","905","Late effects of musculoskeletal and connective tissue injuries","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9053",TRUE,"Late eff femoral neck fx","Late effect of fracture of neck of femur","905","Late effects of musculoskeletal and connective tissue injuries","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9054",TRUE,"Late effect leg fx","Late effect of fracture of lower extremities","905","Late effects of musculoskeletal and connective tissue injuries","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9055",TRUE,"Late effect fracture NEC","Late effect of fracture of multiple and unspecified bones","905","Late effects of musculoskeletal and connective tissue injuries","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9056",TRUE,"Late effect dislocation","Late effect of dislocation","905","Late effects of musculoskeletal and connective tissue injuries","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9057",TRUE,"Late effec sprain/strain","Late effect of sprain and strain without mention of tendon injury","905","Late effects of musculoskeletal and connective tissue injuries","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9058",TRUE,"Late effec tendon injury","Late effect of tendon injury","905","Late effects of musculoskeletal and connective tissue injuries","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9059",TRUE,"Late eff traumat amputat","Late effect of traumatic amputation","905","Late effects of musculoskeletal and connective tissue injuries","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"906",FALSE,"Late effects of injuries to skin and subcutaneous tissues","Late effects of injuries to skin and subcutaneous tissues","906","Late effects of injuries to skin and subcutaneous tissues","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9060",TRUE,"Lt eff opn wnd head/trnk","Late effect of open wound of head, neck, and trunk","906","Late effects of injuries to skin and subcutaneous tissues","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9061",TRUE,"Late eff open wnd extrem","Late effect of open wound of extremities without mention of tendon injury","906","Late effects of injuries to skin and subcutaneous tissues","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9062",TRUE,"Late eff superficial inj","Late effect of superficial injury","906","Late effects of injuries to skin and subcutaneous tissues","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9063",TRUE,"Late effect of contusion","Late effect of contusion","906","Late effects of injuries to skin and subcutaneous tissues","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9064",TRUE,"Late effect of crushing","Late effect of crushing","906","Late effects of injuries to skin and subcutaneous tissues","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9065",TRUE,"Late eff head/neck burn","Late effect of burn of eye, face, head, and neck","906","Late effects of injuries to skin and subcutaneous tissues","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9066",TRUE,"Late eff wrist/hand burn","Late effect of burn of wrist and hand","906","Late effects of injuries to skin and subcutaneous tissues","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9067",TRUE,"Late eff burn extrem NEC","Late effect of burn of other extremities","906","Late effects of injuries to skin and subcutaneous tissues","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9068",TRUE,"Late effect of burns NEC","Late effect of burns of other specified sites","906","Late effects of injuries to skin and subcutaneous tissues","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9069",TRUE,"Late effect of burn NOS","Late effect of burn of unspecified site","906","Late effects of injuries to skin and subcutaneous tissues","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"907",FALSE,"Late effects of injuries to the nervous system","Late effects of injuries to the nervous system","907","Late effects of injuries to the nervous system","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9070",TRUE,"Lt eff intracranial inj","Late effect of intracranial injury without mention of skull fracture","907","Late effects of injuries to the nervous system","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9071",TRUE,"Late eff cran nerve inj","Late effect of injury to cranial nerve","907","Late effects of injuries to the nervous system","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9072",TRUE,"Late eff spinal cord inj","Late effect of spinal cord injury","907","Late effects of injuries to the nervous system","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9073",TRUE,"Lt eff nerv inj trnk NEC","Late effect of injury to nerve root(s), spinal plexus(es), and other nerves of trunk","907","Late effects of injuries to the nervous system","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9074",TRUE,"Lt eff nerv inj shld/arm","Late effect of injury to peripheral nerve of shoulder girdle and upper limb","907","Late effects of injuries to the nervous system","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9075",TRUE,"Lt eff nerv inj pelv/leg","Late effect of injury to peripheral nerve of pelvic girdle and lower limb","907","Late effects of injuries to the nervous system","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"9079",TRUE,"Late eff nerve inj NEC","Late effect of injury to other and unspecified nerve","907","Late effects of injuries to the nervous system","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
"908",FALSE,"Late effects of other and unspecified injuries","Late effects of other and unspecified injuries","908","Late effects of other and unspecified injuries","Late Effects Of Injuries, Poisonings, Toxic Effects, And Other External Causes","Injury And Poisoning"
